time,gFx,gFy,gFz,TgF
4.4,0.0571,0.3599,0.994,1.06
4.5,0.0559,0.3641,0.9366,1.01
4.6,-0.021,0.4139,0.91,1
4.7,-0.0181,0.4031,0.9449,1.03
4.8,-0.0085,0.4041,0.9417,1.02
4.9,0.0049,0.3999,0.9227,1.01
5,-0.0022,0.3848,0.9403,1.02
5.1,-0.0017,0.376,0.9356,1.01
5.2,0.0085,0.3868,0.9476,1.02
5.3,0.0115,0.3894,0.8866,0.97
5.4,-0.01,0.3743,0.9325,1
5.5,0.0349,0.3955,0.8902,0.97
5.6,0.0293,0.3973,1.0057,1.08
5.7,0.0151,0.4039,0.953,1.04
5.8,-0.0027,0.3948,0.9308,1.01
5.9,-0.0034,0.397,0.9164,1
6,0.0012,0.3973,0.9276,1.01
6.1,0.0002,0.3985,0.8824,0.97
6.2,0.0024,0.3897,0.9828,1.06
6.3,0.0171,0.396,0.9217,1
6.4,0.0037,0.3914,0.9234,1
6.5,0.0027,0.3804,0.9347,1.01
6.6,-0.0164,0.386,0.9591,1.03
6.7,0.0112,0.3848,0.9461,1.02
6.8,0.0059,0.3719,0.9671,1.04
6.9,-0.0063,0.3777,0.9293,1
7,-0.0032,0.3792,0.921,1
7.1,0.0198,0.3838,0.9312,1.01
7.2,0.0239,0.3868,0.9144,0.99
7.3,0.0142,0.3855,0.9339,1.01
7.4,0.0056,0.3816,0.9581,1.03
7.5,0.0088,0.3816,0.9579,1.03
7.6,0.03,0.3899,0.9107,0.99
7.7,0.0342,0.3877,0.9171,1
7.8,0.031,0.3968,0.9457,1.03
7.9,0.041,0.3916,0.9415,1.02
8,0.0386,0.3955,0.9237,1.01
8.1,0.0601,0.4087,0.9308,1.02
8.2,0.0747,0.4097,0.9378,1.03
8.3,0.0618,0.4104,0.9212,1.01
8.4,0.0569,0.407,0.9244,1.01
8.5,0.0625,0.4078,0.9337,1.02
8.6,0.0816,0.4185,0.9332,1.03
8.7,0.0461,0.4134,0.9234,1.01
8.8,0.0122,0.3919,0.898,0.98
8.9,0.031,0.408,0.9188,1.01
9,0.0549,0.4151,0.9239,1.01
9.1,0.0464,0.4056,0.9469,1.03
9.2,0.0437,0.3936,0.9376,1.02
9.3,0.0427,0.3955,0.9237,1.01
9.4,0.0422,0.3968,0.9393,1.02
9.5,0.0313,0.3897,0.9474,1.02
9.6,0.0356,0.3868,0.9242,1
9.7,0.0457,0.3973,0.9395,1.02
9.8,0.0439,0.3953,0.943,1.02
9.9,0.0474,0.4102,0.9002,0.99
10,-0.0588,0.064,0.0073,0.09
10.1,-0.0327,0.0054,0.0151,0.04
10.2,-0.0242,0.0093,0.0208,0.03
10.3,-0.0247,0.0996,-0.0559,0.12
10.4,-0.0364,-0.1626,0.0049,0.17
10.5,-0.0754,0.0422,0.0371,0.09
10.6,-0.0469,0.0012,0.0671,0.08
10.7,0.3406,0.0667,1.9357,1.97
10.8,-0.0203,0.0195,0.9864,0.99
10.9,-0.0068,0.0166,1.013,1.01
11,-0.0061,0.0208,1.0106,1.01
11.1,-0.0083,0.0203,1.0118,1.01
11.2,-0.0051,0.022,1.0116,1.01
11.3,0.0017,0.0242,1.0116,1.01
11.4,-0.0146,0.0212,1.0072,1.01
11.5,-0.0208,0.0354,0.8893,0.89
11.6,-0.093,-0.0515,1.0655,1.07
11.7,-0.1695,-0.0107,1.4313,1.44
11.8,-0.3521,0.1804,1.3991,1.45
11.9,-0.2029,0.1719,1.0919,1.12
12,-0.2937,0.3308,0.8783,0.98
12.1,-0.3286,0.4576,0.7178,0.91
12.2,-0.3128,0.5186,0.692,0.92
12.3,-0.1104,0.4896,0.6024,0.78
12.4,-0.2586,0.5872,0.6844,0.94
12.5,-0.2857,0.6092,0.7406,1
12.6,-0.3098,0.6573,0.545,0.91
12.7,-0.3094,0.6209,0.6165,0.93
12.8,-0.2466,0.6734,0.5767,0.92
12.9,-0.2581,0.6844,0.7022,1.01
13,-0.3687,0.703,0.6734,1.04
13.1,-0.4637,0.702,0.5814,1.02
13.2,-0.271,0.5652,0.4192,0.75
13.3,-0.313,0.6922,0.9142,1.19
13.4,-0.3819,0.4871,0.7728,0.99
13.5,-0.1138,0.2061,1.0191,1.05
13.6,-0.218,0.3382,0.9374,1.02
13.7,-0.3062,0.3672,0.9894,1.1
13.8,-0.3221,0.3448,0.9459,1.06
13.9,-0.3164,0.346,0.8812,1
14,-0.2664,0.3372,0.8963,0.99
14.1,-0.2617,0.3299,0.9476,1.04
14.2,-0.3072,0.3404,0.9054,1.01
14.3,-0.2774,0.3289,0.9149,1.01
14.4,-0.2989,0.3208,0.9281,1.03
14.5,-0.3106,0.3218,0.9146,1.02
14.6,-0.3394,0.3499,0.8829,1.01
14.7,-0.2993,0.3152,0.9283,1.03
14.8,-0.3162,0.304,0.9378,1.04
14.9,-0.3379,0.3501,0.879,1
15,-0.3228,0.344,0.8807,1
15.1,-0.2823,0.3157,0.9124,1.01
15.2,-0.3057,0.3421,0.9051,1.01
15.3,-0.3074,0.3015,1.0113,1.1
15.4,-0.2696,0.3181,0.9027,0.99
15.5,-0.3626,0.3435,0.8866,1.02
15.6,-0.3015,0.3272,0.8675,0.97
15.7,-0.2429,0.2984,0.9566,1.03
15.8,-0.303,0.3072,0.9281,1.02
15.9,-0.3326,0.3042,0.9207,1.03
16,-0.2776,0.3076,0.8578,0.95
16.1,-0.3367,0.3018,0.9603,1.06
16.2,-0.3091,0.2676,0.9496,1.03
16.3,-0.3015,0.2952,0.8893,0.98
16.4,-0.291,0.2842,0.9149,1
16.5,-0.284,0.2698,0.8902,0.97
16.6,-0.3684,0.261,0.9479,1.05
16.7,-0.4017,0.2754,0.9579,1.07
16.8,-0.4688,0.2754,0.9293,1.08
16.9,-0.4148,0.2176,0.909,1.02
17,-0.4073,0.2591,0.8289,0.96
17.1,-0.3567,0.2415,0.8775,0.98
17.2,-0.5386,0.2261,1.1007,1.25
17.3,-0.3951,0.229,0.6712,0.81
17.4,-0.3658,0.1821,0.9796,1.06
17.5,-0.4458,0.1648,1.0204,1.13
17.6,-0.409,0.2156,0.964,1.07
17.7,-0.3819,0.2176,0.8731,0.98
17.8,-0.3548,0.2305,0.88,0.98
17.9,-0.3235,0.2092,0.9203,1
18,-0.2891,0.21,0.8883,0.96
18.1,-0.3321,0.2232,0.9383,1.02
18.2,-0.304,0.2171,0.9759,1.04
18.3,-0.3081,0.23,0.9312,1.01
18.4,-0.2918,0.2163,0.9347,1
18.5,-0.2617,0.1817,0.9447,1
18.6,-0.2676,0.1824,0.9469,1
18.7,-0.2901,0.1934,0.961,1.02
18.8,-0.2991,0.1809,0.9686,1.03
18.9,-0.2713,0.1807,0.9415,1
19,-0.2591,0.1731,0.9444,0.99
19.1,-0.2945,0.1712,0.9608,1.02
19.2,-0.2976,0.1697,0.9732,1.03
19.3,-0.3072,0.1668,0.962,1.02
19.4,-0.3174,0.1675,0.9703,1.03
19.5,-0.3001,0.1631,0.9547,1.01
19.6,-0.2722,0.1543,0.9566,1.01
19.7,-0.2769,0.1611,0.9706,1.02
19.8,-0.2852,0.1621,0.9789,1.03
19.9,-0.2615,0.1577,0.9601,1.01
20,-0.271,0.1597,0.9698,1.02
20.1,-0.2608,0.156,1.0196,1.06
20.2,-0.2254,0.2288,0.8861,0.94
20.3,-0.2105,0.4366,0.9518,1.07
20.4,0.1968,0.3062,0.2212,0.43
20.5,-0.0466,0.0024,0.0239,0.05
20.6,-0.0437,0.0029,0.0264,0.05
20.7,-7.9998,-3.9367,0.9793,8.97
20.8,-0.1035,-0.0166,-0.001,0.1
20.9,-0.1038,-0.0237,0.0037,0.11
21,1.1757,-1.2892,7.9998,8.19
21.1,0.1511,-0.0188,0.8851,0.9
21.2,0.0203,0.0513,1.4186,1.42
21.3,-0.0056,0.019,0.9962,1
21.4,-0.0061,0.0208,1.0106,1.01
21.5,-0.0039,0.0188,1.0111,1.01
21.6,-0.0068,0.0195,1.0143,1.01
21.7,-0.0076,0.0188,1.0116,1.01
21.8,-0.0046,0.0188,1.0108,1.01
21.9,-0.0078,0.019,1.0101,1.01
22,-0.0046,0.0188,1.0106,1.01
22.1,-0.0071,0.02,1.0106,1.01
22.2,-0.0061,0.0171,1.0118,1.01
22.3,-0.0059,0.0183,1.0099,1.01
22.4,-0.0068,0.0166,1.0077,1.01
22.5,-0.0066,0.0183,1.0118,1.01
22.6,-0.0056,0.0198,1.0106,1.01
22.7,-0.0022,0.0183,1.0106,1.01
22.8,-0.0051,0.0173,1.0111,1.01
22.9,-0.0056,0.0181,1.0082,1.01
23,-0.0056,0.0168,1.0106,1.01
23.1,0.0022,0.0146,1.0748,1.07
23.2,0.0063,0.0242,1.0016,1
23.3,0.0186,0.0295,0.9183,0.92
23.4,0.0183,0.0461,0.993,0.99
23.5,-0.0261,0.0366,0.9908,0.99
23.6,-0.0737,0.0256,1.0218,1.02
23.7,-0.0435,0.0435,1.0021,1
23.8,-0.0774,0.0281,1.0209,1.02
23.9,-0.0664,0.0713,1.013,1.02
24,-0.0625,0.0571,1.0563,1.06
24.1,-0.0855,-0.0112,1.0082,1.01
24.2,-0.1426,-0.0383,0.9928,1
24.3,-0.0439,0.0921,1.0255,1.03
24.4,0.0217,0.0168,0.9703,0.97
24.5,-0.1126,-0.0144,0.973,0.98
24.6,0.0005,0.0139,1.0309,1.03
24.7,0.0493,0.0469,0.9566,0.96
24.8,-0.0391,-0.0786,1.0423,1.05
24.9,0.0237,-0.0261,0.983,0.98
25,-0.075,-0.052,1.0709,1.07
25.1,-0.208,-0.19,1.0738,1.11
25.2,-0.3001,-0.2261,1.3895,1.44
25.3,-0.357,-0.0935,1.0148,1.08
25.4,-0.493,-0.0093,0.7664,0.91
25.5,-0.4559,0.0239,0.8236,0.94
25.6,-0.4263,0.0427,0.9203,1.02
25.7,-0.377,0.0732,0.8609,0.94
25.8,-0.4129,0.1052,0.8258,0.93
25.9,-0.4332,0.0901,0.8573,0.96
26,-0.3953,0.1118,0.9337,1.02
26.1,-0.3904,0.1638,0.9796,1.07
26.2,-0.4366,0.1626,0.9969,1.1
26.3,-0.4695,0.1663,0.846,0.98
26.4,-0.4124,0.1699,0.7721,0.89
26.5,-0.4742,0.1748,0.9186,1.05
26.6,-0.4122,0.1821,0.9256,1.03
26.7,-0.4522,0.2117,0.9076,1.04
26.8,-0.5079,0.2,0.849,1.01
26.9,-0.4334,0.198,0.8963,1.02
27,-0.4419,0.2002,0.9388,1.06
27.1,-0.5035,0.169,0.9637,1.1
27.2,-0.4524,0.1753,0.8822,1.01
27.3,-0.4248,0.2017,0.9117,1.03
27.4,-0.5054,0.241,0.8343,1
27.5,-0.4205,0.2334,0.8165,0.95
27.6,-0.4629,0.2439,0.8114,0.97
27.7,-0.4695,0.2281,0.8346,0.98
27.8,-0.4654,0.146,1.0001,1.11
27.9,-0.4668,0.1489,0.8841,1.01
28,-0.4781,0.1382,0.8451,0.98
28.1,-0.481,0.1297,0.93,1.06
28.2,-0.4563,0.1431,0.8797,1
28.3,-0.5062,0.1367,0.9422,1.08
28.4,-0.5167,0.1128,0.8968,1.04
28.5,-0.4261,0.1279,0.9156,1.02
28.6,-0.4405,0.1631,0.849,0.97
28.7,-0.5015,0.1536,0.912,1.05
28.8,-0.5157,0.1631,0.8385,1
28.9,-0.5499,0.1543,0.898,1.06
29,-0.4983,0.1521,0.8756,1.02
29.1,-0.4961,0.1712,0.8487,1
29.2,-0.4769,0.166,0.8954,1.03
29.3,-0.5218,0.1487,0.8883,1.04
29.4,-0.5079,0.1611,0.8319,0.99
29.5,-0.5208,0.1651,0.9115,1.06
29.6,-0.501,0.1626,0.8863,1.03
29.7,-0.4761,0.1682,0.839,0.98
29.8,-0.492,0.1709,0.8685,1.01
29.9,-0.4712,0.1668,0.8788,1.01
30,-0.5123,0.1536,0.8922,1.04
30.1,-0.4732,0.1748,0.8905,1.02
30.2,-0.4903,0.1782,0.8695,1.01
30.3,-0.5098,0.157,0.9037,1.05
30.4,-0.4563,0.1792,0.8988,1.02
30.5,-0.4673,0.209,0.8431,0.99
30.6,-0.4603,0.221,0.8748,1.01
30.7,-0.4522,0.2368,0.8289,0.97
30.8,-0.3042,0.324,0.3035,0.54
30.9,-0.0105,0.0017,0.0259,0.03
31,-0.0127,0.0037,0.0378,0.04
31.1,-0.104,0.8773,-0.0188,0.88
31.2,-0.084,-0.1106,1.3358,1.34
31.3,-0.1641,0.0562,1.6054,1.61
31.4,-0.062,0.0847,1.1398,1.14
31.5,-0.0107,0.011,1.0279,1.03
31.6,-0.009,0.011,1.0121,1.01
31.7,-0.0107,0.0112,1.0091,1.01
31.8,-0.0081,0.0083,1.0106,1.01
31.9,0.1309,0.1397,1.1808,1.2
32,-0.0156,0.0105,1.013,1.01
32.1,-0.0059,0.019,1.0399,1.04
32.2,-0.0068,0.01,1.0045,1
32.3,-0.0056,0.0125,1.0096,1.01
32.4,-0.0083,0.0151,1.0101,1.01
32.5,-0.0044,0.0129,1.0121,1.01
32.6,-0.0088,0.0129,1.0116,1.01
32.7,-0.0063,0.0073,1.0118,1.01
32.8,-0.0085,0.0149,1.0038,1
32.9,-0.0015,0.0181,1.0106,1.01
33,0.0098,0.0195,1.0206,1.02
33.1,-0.0193,0.0159,1.0162,1.02
33.2,0.0032,0.0181,1.0279,1.03
33.3,-0.0188,0.0105,1.0135,1.01
33.4,-0.0156,0.0217,1.0011,1
33.5,-0.0054,0.0156,1.0084,1.01
33.6,0.0161,0.0286,1.0094,1.01
33.7,-0.0037,0.0146,1.0299,1.03
33.8,-0.0479,-0.072,1.0323,1.04
33.9,-0.0649,-0.0493,0.9701,0.97
34,-0.0703,-0.0623,1.0279,1.03
34.1,-0.0457,-0.1079,0.9918,1
34.2,-0.0769,-0.1206,1.0338,1.04
34.3,-0.0671,-0.2046,1.0992,1.12
34.4,-0.3223,-0.2092,1.2145,1.27
34.5,-0.4036,-0.1079,1.1102,1.19
34.6,-0.3631,0.0154,0.9789,1.04
34.7,-0.3877,0.1663,0.7887,0.89
34.8,-0.4339,0.2376,0.8304,0.97
34.9,-0.4957,0.3047,0.723,0.93
35,-0.5469,0.377,0.7489,1
35.1,-0.5753,0.4603,0.6468,0.98
35.2,-0.5601,0.534,0.6382,1
35.3,-0.4488,0.5206,0.5418,0.88
35.4,-0.4776,0.554,0.5801,0.93
35.5,-0.5594,0.5909,0.6683,1.05
35.6,-0.5565,0.5848,0.6077,1.01
35.7,-0.4869,0.5994,0.5706,0.96
35.8,-0.5411,0.5738,0.7115,1.06
35.9,-0.5848,0.5699,0.692,1.07
36,-0.5599,0.5826,0.6929,1.06
36.1,-0.5308,0.5972,0.6907,1.06
36.2,-0.4869,0.6009,0.6353,1
36.3,-0.5118,0.5999,0.6143,1
36.4,-0.5228,0.6024,0.6177,1.01
36.5,-0.5335,0.618,0.6512,1.04
36.6,-0.5037,0.607,0.6419,1.02
36.7,-0.523,0.6082,0.6607,1.04
36.8,-0.5081,0.5984,0.6678,1.03
36.9,-0.5284,0.5933,0.6751,1.04
37,-0.5042,0.5982,0.6285,1
37.1,-0.5274,0.5894,0.6605,1.03
37.2,-0.523,0.5831,0.6651,1.03
37.3,-0.5569,0.5762,0.66,1.04
37.4,-0.542,0.595,0.6649,1.04
37.5,-0.5191,0.5787,0.6812,1.03
37.6,-0.5301,0.5799,0.618,1
37.7,-0.5462,0.5723,0.678,1.04
37.8,-0.5352,0.5613,0.6759,1.03
37.9,-0.5391,0.5757,0.6675,1.03
38,-0.5215,0.5735,0.6531,1.01
38.1,-0.5159,0.5828,0.6654,1.02
38.2,-0.5306,0.5731,0.6744,1.03
38.3,-0.5335,0.5753,0.6597,1.03
38.4,-0.5103,0.5655,0.6741,1.02
38.5,-0.564,0.5618,0.6702,1.04
38.6,-0.5359,0.5755,0.6234,1
38.7,-0.5059,0.5718,0.7025,1.04
38.8,-0.5115,0.5648,0.6783,1.02
38.9,-0.5452,0.5594,0.682,1.04
39,-0.5474,0.564,0.6727,1.03
39.1,-0.5169,0.5713,0.6727,1.02
39.2,-0.5032,0.5701,0.6624,1.01
39.3,-0.5289,0.5723,0.6485,1.01
39.4,-0.5355,0.585,0.658,1.03
39.5,-0.5357,0.5643,0.6856,1.04
39.6,-0.5291,0.5682,0.6671,1.02
39.7,-0.5186,0.5608,0.6866,1.03
39.8,-0.5281,0.5643,0.7003,1.04
39.9,-0.5125,0.5626,0.6544,1
40,-0.5096,0.5687,0.7071,1.04
40.1,-0.4625,0.5867,0.7083,1.03
40.2,-0.4187,0.6246,0.6773,1.01
40.3,-0.333,0.6512,0.4634,0.87
40.4,-0.0867,0.4305,0.0569,0.44
40.5,-0.019,-0.0166,0.0105,0.03
40.6,-0.0176,-0.0129,0.0068,0.02
40.7,-0.0115,-0.4837,0.0022,0.48
40.8,-0.4708,-0.8499,0.71,1.2
40.9,-0.1331,-0.4102,0.1846,0.47
41,-0.0151,1.2277,2.6314,2.9
41.1,-0.7154,0.2229,1.5819,1.75
41.2,-0.1511,0.1848,0.9671,1
41.3,-0.2053,0.1741,0.9295,0.97
41.4,-0.2222,0.1655,0.9625,1
41.5,-0.2334,0.1611,0.9835,1.02
41.6,-0.2276,0.1641,0.973,1.01
41.7,-0.2305,0.1614,0.9789,1.02
41.8,-0.2298,0.1629,0.9762,1.02
41.9,-0.2298,0.1629,0.9757,1.02
42,-0.2268,0.1631,0.974,1.01
42.1,-0.2176,0.1594,0.951,0.99
42.2,-0.2337,0.1677,0.9857,1.03
42.3,-0.2632,0.1152,0.8504,0.9
42.4,-0.1392,0.0247,0.9552,0.97
42.5,-0.3377,-0.0537,1.037,1.09
42.6,-0.3684,-0.0972,1.2452,1.3
42.7,0.0393,0.0584,0.9786,0.98
42.8,-0.2066,0.2078,1.0882,1.13
42.9,-0.313,0.2395,0.661,0.77
43,-0.3072,0.2583,0.6522,0.77
43.1,-0.2637,0.1807,0.8455,0.9
43.2,-0.2337,0.2232,0.9254,0.98
43.3,-0.106,0.2478,1.0289,1.06
43.4,-0.2039,0.1963,0.943,0.98
43.5,-0.199,0.0982,1.1092,1.13
43.6,-0.3138,0.1362,0.8763,0.94
43.7,-0.1948,0.2151,1.0282,1.07
43.8,-0.2283,0.1741,0.9847,1.03
43.9,-0.1165,0.2779,0.994,1.04
44,-0.1475,0.3367,0.9667,1.03
44.1,-0.1607,0.3326,0.9698,1.04
44.2,-0.1643,0.3323,0.9317,1
44.3,-0.3035,0.2605,0.8951,0.98
44.4,-0.3106,0.2329,0.931,1.01
44.5,-0.2034,0.3223,0.9457,1.02
44.6,-0.2654,0.2398,0.9754,1.04
44.7,-0.3343,0.115,1.0311,1.09
44.8,-0.2259,0.2368,0.9649,1.02
44.9,-0.2005,0.3069,0.9486,1.02
45,-0.1677,0.3753,0.8294,0.93
45.1,-0.157,0.3076,0.9442,1.01
45.2,-0.3565,0.2598,0.9728,1.07
45.3,-0.5225,0.4454,1.3129,1.48
45.4,-0.2762,0.3789,0.9613,1.07
45.5,-0.2219,0.3106,0.7506,0.84
45.6,-0.3697,0.438,0.8104,0.99
45.7,-0.3848,0.4983,0.7423,0.97
45.8,-0.2659,0.4935,0.8758,1.04
45.9,-0.2556,0.5193,0.7271,0.93
46,-0.3006,0.5833,0.723,0.98
46.1,-0.365,0.5276,0.7889,1.02
46.2,-0.3985,0.5665,0.6241,0.93
46.3,-0.4771,0.5723,0.6851,1.01
46.4,-0.4463,0.607,0.7186,1.04
46.5,-0.4798,0.5831,0.7347,1.05
46.6,-0.4959,0.5635,0.7232,1.04
46.7,-0.4583,0.5066,0.6216,0.92
46.8,-0.5088,0.5599,0.6968,1.03
46.9,-0.5206,0.6014,0.689,1.05
47,-0.5242,0.5359,0.7537,1.06
47.1,-0.5294,0.5313,0.6763,1.01
47.2,-0.5318,0.5569,0.6212,0.99
47.3,-0.5176,0.5291,0.7183,1.03
47.4,-0.5252,0.5313,0.7345,1.05
47.5,-0.5105,0.5149,0.7076,1.01
47.6,-0.5398,0.5159,0.6771,1.01
47.7,-0.6019,0.5369,0.6456,1.03
47.8,-0.5538,0.5303,0.7257,1.06
47.9,-0.5369,0.5169,0.6717,1
48,-0.5254,0.5435,0.6683,1.01
48.1,-0.5342,0.524,0.6868,1.02
48.2,-0.5728,0.5196,0.6453,1.01
48.3,-0.565,0.5445,0.6705,1.03
48.4,-0.5232,0.532,0.6837,1.01
48.5,-0.598,0.5113,0.6861,1.04
48.6,-0.5323,0.5345,0.6966,1.03
48.7,-0.5587,0.5565,0.6668,1.03
48.8,-0.5333,0.5228,0.6724,1
48.9,-0.5589,0.5306,0.6922,1.04
49,-0.5591,0.5203,0.6927,1.03
49.1,-0.5525,0.5433,0.6632,1.02
49.2,-0.5728,0.546,0.6561,1.03
49.3,-0.535,0.5438,0.6759,1.02
49.4,-0.5315,0.5423,0.68,1.02
49.5,-0.5206,0.5355,0.6837,1.01
49.6,-0.5433,0.5411,0.6617,1.01
49.7,-0.5801,0.5516,0.6842,1.05
49.8,-0.5425,0.545,0.6759,1.02
49.9,-0.5538,0.5428,0.6771,1.03
50,-0.5557,0.5494,0.659,1.02
50.1,-0.396,0.5059,0.6204,0.89
50.2,-0.0606,0.385,0.4046,0.56
50.3,-0.0581,0.114,0.178,0.22
50.4,-0.0945,-0.2661,0.1563,0.32
50.5,-0.0225,-0.2583,0.032,0.26
50.6,0.1631,3.8156,-0.8226,3.91
50.7,1.1627,0.072,3.9276,4.1
50.8,-0.0335,-0.0527,0.3628,0.37
50.9,-0.0327,0.0156,1.0953,1.1
51,-0.0151,0.012,1.0006,1
51.1,-0.0173,0.0132,1.0111,1.01
51.2,-0.0171,0.0112,1.0126,1.01
51.3,-0.012,0.0205,1.0619,1.06
51.4,-0.0134,0.0154,1.0038,1
51.5,-0.0103,0.0176,1.0118,1.01
51.6,-0.0066,0.0183,1.0013,1
51.7,-0.0125,0.0281,1.0008,1
51.8,-0.0078,0.0247,1.014,1.01
51.9,-0.0178,0.0166,1.0091,1.01
52,-0.011,0.0125,1.024,1.02
52.1,-0.0166,0.0264,1.0133,1.01
52.2,-0.0139,0.0298,1.015,1.02
52.3,-0.061,0.0427,1.0602,1.06
52.4,0.0066,-0.0967,1.0065,1.01
52.5,-0.0264,-0.0984,0.9791,0.98
52.6,0.1228,-0.4107,0.9122,1.01
52.7,-0.0562,-0.3118,0.9723,1.02
52.8,-0.2578,-0.3086,0.9554,1.04
52.9,-0.3743,-0.3321,0.8756,1.01
53,-0.4686,-0.4605,0.8783,1.1
53.1,-0.525,-0.4466,0.8726,1.11
53.2,-0.5076,-0.4273,0.8375,1.07
53.3,-0.5723,-0.3863,0.9088,1.14
53.4,-0.6243,-0.3377,0.8792,1.13
53.5,-0.546,-0.2425,0.7982,1
53.6,-0.5562,-0.1643,0.6849,0.9
53.7,-0.6075,-0.0405,0.731,0.95
53.8,-0.7281,-0.0103,0.6644,0.99
53.9,-0.682,-0.0635,0.7725,1.03
54,-0.6561,-0.0364,0.699,0.96
54.1,-0.6793,0.0408,0.7122,0.99
54.2,-0.7017,0.0798,0.6507,0.96
54.3,-0.7442,0.0847,0.6234,0.97
54.4,-0.8028,0.0823,0.6024,1.01
54.5,-0.7733,0.0972,0.6146,0.99
54.6,-0.7662,0.1089,0.6619,1.02
54.7,-0.7623,0.1025,0.6734,1.02
54.8,-0.7716,0.0984,0.6636,1.02
54.9,-0.7796,0.0996,0.6497,1.02
55,-0.7677,0.1138,0.6661,1.02
55.1,-0.7369,0.1255,0.671,1
55.2,-0.743,0.1165,0.7032,1.03
55.3,-0.7423,0.117,0.6849,1.02
55.4,-0.775,0.1118,0.6807,1.04
55.5,-0.7467,0.1248,0.7008,1.03
55.6,-0.7547,0.1204,0.6783,1.02
55.7,-0.7635,0.1358,0.6651,1.02
55.8,-0.7613,0.115,0.7071,1.05
55.9,-0.7508,0.1218,0.6617,1.01
56,-0.7557,0.1238,0.6661,1.01
56.1,-0.7462,0.1214,0.6695,1.01
56.2,-0.7554,0.1287,0.6715,1.02
56.3,-0.7638,0.1289,0.6815,1.03
56.4,-0.7384,0.1328,0.6773,1.01
56.5,-0.7545,0.1262,0.6805,1.02
56.6,-0.7638,0.1297,0.678,1.03
56.7,-0.7496,0.1196,0.692,1.03
56.8,-0.7826,0.115,0.6827,1.04
56.9,-0.7618,0.1289,0.6632,1.02
57,-0.7552,0.1187,0.701,1.04
57.1,-0.7645,0.1116,0.6922,1.04
57.2,-0.7833,0.1113,0.6478,1.02
57.3,-0.7616,0.1155,0.6463,1.01
57.4,-0.7786,0.1143,0.6741,1.04
57.5,-0.7664,0.113,0.6822,1.03
57.6,-0.7542,0.1118,0.6907,1.03
57.7,-0.7645,0.1228,0.6585,1.02
57.8,-0.7471,0.1194,0.6573,1
57.9,-0.7823,0.1101,0.6837,1.04
58,-0.776,0.1233,0.6595,1.03
58.1,-0.7723,0.1162,0.6795,1.04
58.2,-0.7398,0.1265,0.6697,1.01
58.3,-0.7659,0.1189,0.6834,1.03
58.4,-0.7769,0.1094,0.6932,1.05
58.5,-0.7567,0.1214,0.6492,1
58.6,-0.7642,0.1128,0.6744,1.03
58.7,-0.7913,0.1096,0.6964,1.06
58.8,-0.7523,0.1292,0.6468,1
58.9,-0.7708,0.1174,0.64,1.01
59,-0.7774,0.1116,0.6678,1.03
59.1,-0.755,0.113,0.6863,1.03
59.2,-0.774,0.1113,0.6905,1.04
59.3,-0.7618,0.1287,0.6702,1.02
59.4,-0.7857,0.1255,0.66,1.03
59.5,-0.7481,0.134,0.6527,1
59.6,-0.7655,0.1211,0.6619,1.02
59.7,-0.7542,0.1328,0.6597,1.01
59.8,-0.7764,0.127,0.6793,1.04
59.9,-0.7362,0.1404,0.6812,1.01
60,-0.7254,0.1716,0.6683,1
